tweet_id, tweet_time, tweet_text, tweet_User_name, tweet_User_id, User_id_created_at, User_followers, User_friends, tweet_language, Retweet_count, favorite_count, hashtags
861505186434400257,Mon May 08 08:56:57 +0000 2017,"@TraderArvind i have a PAN card ,so why do I need a aadhar?",anahita_ramirez,2604620971,Sat Jul 05 02:40:30 +0000 2014,792,35,en,0,0,[]
861504994381410304,Mon May 08 08:56:11 +0000 2017,@rishibagree @hiddengemsindia @NandanNilekani People havng smartpones aren't bothered about their personal data being compromised by the device but ONLY by AADHAR it's CONVENIENT you see,vnkt2,101962854,Tue Jan 05 05:00:53 +0000 2010,25,47,en,0,1,[]
861504714755657728,Mon May 08 08:55:04 +0000 2017,@jamewils Make Aadhar mandatory for online accounts.... More than half of these troll armies will vanish 😋 Benefits of Aadhar 😉,pranavspeaks,1081024548,Fri Jan 11 21:47:44 +0000 2013,68,101,en,1,9,[]
861504338761592832,Mon May 08 08:53:34 +0000 2017,@tech2eets @firstpost Yet another Blunder by making the OS #AADHAR authenticated. Do you think you need more scrutiny? Also does it mean its only for indian?,jiboyv,63384915,Thu Aug 06 05:41:25 +0000 2009,824,633,en,0,0,['AADHAR']
861504291294420993,Mon May 08 08:53:23 +0000 2017,"@canarabanktweet Ramdaspeth Ngp br. says my mother's aadhar card is linked with her account, but it is not reflected anywhere. Please help",AtrangiMumbaiya,1369500930,Sun Apr 21 13:02:58 +0000 2013,249,72,en,0,0,[]
861504114018078720,Mon May 08 08:52:41 +0000 2017,"@GautamGambhir @RishabPant777 Feel for you sir. You should have been included in the team, but please never forget that we love you for bringing us the World Cup in 2011.",aadhar_fcb,702021646329077760,Tue Feb 23 06:46:18 +0000 2016,85,614,en,0,0,[]
861503816302243842,Mon May 08 08:51:30 +0000 2017,"@kaushiktn @narendramodi @EmmanuelMacron DBT was started by INC using Aadhar which was opposed by bjp,modi.",ProudSecular,3981376273,Thu Oct 22 15:09:47 +0000 2015,302,241,en,0,0,[]
861503787529232385,Mon May 08 08:51:23 +0000 2017,@UIDAI Can we say that the print of the downloadable version of aadhar is as good as the original ?,tarunkakkar_07,119404937,Wed Mar 03 15:02:14 +0000 2010,30,111,en,0,0,[]
861503348876476416,Mon May 08 08:49:38 +0000 2017,@RBI do Aadhar is mandatory for withdrawl or deposit to Bank Account.Some Bank branches not give cash without aadhar,ARRVIND2,1397643421,Thu May 02 16:50:09 +0000 2013,1,11,en,0,0,[]
861503119821328384,Mon May 08 08:48:44 +0000 2017,@codelust Nope. I just got two text messages from two different banks that my account got seeded with aadhar. That's it. Nobody asked for my consent.,gunjanabhishek_,559226996,Sat Apr 21 05:29:13 +0000 2012,851,789,en,4,2,[]
861502737195950080,Mon May 08 08:47:13 +0000 2017,"Aadhar is technologically more advanced verification process compared to PAN,Voter ID and hence it is being promoted.",TheAngrezJailer,36922853,Fri May 01 11:08:57 +0000 2009,2034,313,en,0,0,[]
861502355421974529,Mon May 08 08:45:42 +0000 2017,Is your #Aadhaar a safe bet? Viral Shah answers few questions https://t.co/NmYzx1MD4G,iotakodali,515228826,Mon Mar 05 08:07:42 +0000 2012,1883,1015,en,6,1,['Aadhaar']
861501595506233344,Mon May 08 08:42:40 +0000 2017,@narendramodi  dear PM digitial india only in paper no enforcement in aadhar,SivaSpsivasp,2358205459,Sun Feb 23 16:21:54 +0000 2014,8,17,en,0,0,[]
861501122514702336,Mon May 08 08:40:48 +0000 2017,@narendramodi  came from bahrain to enroll phobe no in aadhar. No centres accepting enrollment in trichy,SivaSpsivasp,2358205459,Sun Feb 23 16:21:54 +0000 2014,8,17,en,0,0,[]
861498702044819457,Mon May 08 08:31:11 +0000 2017,@rsprasad @UIDAI @mygovindia @GoI_MeitY @CSCegov_ @NITIAayog @NIELITIndia @stpiindia @_DigitalIndia send me my aadhar card asap.,ImAnshS6,230250990,Fri Dec 24 19:12:31 +0000 2010,416,667,en,0,0,[]
861498459152670721,Mon May 08 08:30:13 +0000 2017,@rsprasad @UIDAI @mygovindia @GoI_MeitY @CSCegov_ @NITIAayog @NIELITIndia @stpiindia @_DigitalIndia deliver my aadhar card through post asap,ImAnshS6,230250990,Fri Dec 24 19:12:31 +0000 2010,416,667,en,0,0,[]
861498354383114241,Mon May 08 08:29:48 +0000 2017,For all the naysayers of Aadhar 5 questions for the anti-Aadhaar brigade https://t.co/E0Iv7OoI7L via @YourStoryCo,sandyagrwl,2799594037,Tue Sep 09 09:32:48 +0000 2014,134,157,en,0,0,[]
861498155828903937,Mon May 08 08:29:00 +0000 2017,@rsprasad @UIDAI @mygovindia @GoI_MeitY @CSCegov_ @NITIAayog @NIELITIndia @stpiindia @_DigitalIndia not received my aadhar card yet.,ImAnshS6,230250990,Fri Dec 24 19:12:31 +0000 2010,416,667,en,0,0,[]
861498115446145025,Mon May 08 08:28:51 +0000 2017,"@rpolucknow Gorakhpur PSK is Validating Aadhar online, but APO of Lucknow PSK is denying, govt is talking for digital and we feel harassed.",Somu_singh007,233152117,Sun Jan 02 12:48:52 +0000 2011,10,21,en,0,0,[]
861496574819442690,Mon May 08 08:22:43 +0000 2017,"@NandanNilekani sir what's the procedure to surrender #Aadhar number???
Kindly tell",sonu_vonu,790879591971774464,Tue Oct 25 11:36:03 +0000 2016,151,392,en,1,2,['Aadhar']
861495917039497217,Mon May 08 08:20:07 +0000 2017,"@rpolucknow @SushmaSwaraj Dear Mam,
Aadhar Card Validation System is Not Available At Lucknow PSK, APO is denying it as a Address proof,",Somu_singh007,233152117,Sun Jan 02 12:48:52 +0000 2011,10,21,en,0,0,[]
861495327349755904,Mon May 08 08:17:46 +0000 2017,@r_paliwal @SunandaMBal @kumarshashwat97 @aishwaryverma9 @Nimisha26894791 @hallagullaboy @I_DeModitised @DrSaniaMaan @naijonam @RamPD78 @HawaaBaaz @khalidmfp @ArvindKejriwal @crpfindia Liar! Show Your @r_paliwal Aadhar Card!,AAPVind,4532767954,Sat Dec 19 06:34:45 +0000 2015,6182,961,en,0,0,[]
861495321083473920,Mon May 08 08:17:45 +0000 2017,"Other than stopping people from wearing helmet in their hands, Aadhar can fix every other problem:  Govt to SC https://t.co/tBKNjsZoYQ",RiteshK31314002,861303834580221956,Sun May 07 19:36:51 +0000 2017,2,29,en,0,0,[]
861495080976297985,Mon May 08 08:16:47 +0000 2017,@narendramodi sir online fraud se bchne k liye sabhi online transaction aur online shopping k liye #aadharcard  compulsary kr dena chahiye,aadibanshpaal,77738774,Sun Sep 27 13:47:47 +0000 2009,0,108,en,0,0,['aadharcard']
861493333096505344,Mon May 08 08:09:51 +0000 2017,"@posterBuoy @NSDLeGovernance I pay also online and also give id proof aadhar  card and voter card, but nsdl prove its invalid why?",sndpyadav25,427435240,Sat Dec 03 14:37:48 +0000 2011,2,17,en,0,0,[]
861492283799093249,Mon May 08 08:05:40 +0000 2017,And linking your #Aadhar here n there! 😑 https://t.co/rH3oh5XrKw,MissfitMee,372173919,Mon Sep 12 08:40:29 +0000 2011,121,483,en,0,1,['Aadhar']
861491366383284224,Mon May 08 08:02:02 +0000 2017,"Which government has started a scheme for women empowerment recently?

What's the name of scheme? 

Know all here: https://t.co/BvCit1lGN2 https://t.co/jqpNmQToiz",aadharkendra,1598822498,Tue Jul 16 16:48:41 +0000 2013,735,28,en,0,0,[]
861491341322334208,Mon May 08 08:01:56 +0000 2017,"@SushmaSwaraj Even your Ministry is best in all cabinet but these such things are harassing people,Gorakhpur PSK is Validating Aadhar online",Somu_singh007,233152117,Sun Jan 02 12:48:52 +0000 2011,10,21,en,0,0,[]
861489288692813825,Mon May 08 07:53:46 +0000 2017,@derick_thomas These should have been argued as grounds before SC that Aadhar as ID is unconstitutional @gautambhatia88 @atti_cus @alokpi @anujbhuwania,SeemaSapraLaw,566059206,Sun Apr 29 04:28:14 +0000 2012,1510,3739,en,1,0,[]
861489239380312064,Mon May 08 07:53:35 +0000 2017,@anantha @iamVaalPaiyan_ @ajit_bhaskar @databaazi SSN and aadhar are completely diff. SSN is only for tax and job purposes and there r laws prohibiting using it for any other purposes.,Prabhukbala,52143360,Mon Jun 29 18:35:18 +0000 2009,538,285,en,0,0,[]
861488674256560129,Mon May 08 07:51:20 +0000 2017,"@AadharCard  enrollment centre ppl are no less than VIPs now. 6 days of running behind, still sitting waiting for power to come in Bangalore",mrinalmadhukar,3110940366,Fri Mar 27 19:02:39 +0000 2015,6,93,en,0,0,[]
861487757993975809,Mon May 08 07:47:41 +0000 2017,"Other than stopping people from wearing helmet in their hands, Aadhar can fix every other problem:  Govt to SC https://t.co/fhSBuw5DHn",madhusudan41,163742316,Wed Jul 07 04:40:22 +0000 2010,1668,139,en,0,0,[]
861487466871521282,Mon May 08 07:46:32 +0000 2017,Aadhar has become the Aadhaar for too much debate and controversy.,souvik130185,139290539,Sun May 02 04:25:59 +0000 2010,155,40,en,0,0,[]
861485759320031232,Mon May 08 07:39:45 +0000 2017,Excellent and extremely well articulated piece by Jean Drexel on Aadhar. Must read..  @ScrewedbyState https://t.co/sF1nuG2w0n,sangeetasanghvi,109243655,Thu Jan 28 12:19:30 +0000 2010,89,421,en,0,1,[]
861485492268933124,Mon May 08 07:38:41 +0000 2017,"You worried about AADHAR being misused? Imagine your cel phone, laptop, computer already on scan by hackers. https://t.co/CIJQusltsN",anuraagsharrma,115915401,Sat Feb 20 12:29:15 +0000 2010,317,474,en,0,1,[]
861484596625633280,Mon May 08 07:35:08 +0000 2017,@Aditya25046397 @CBarwad @SnghVp @DeepakShrmaa Tumhari soch ye hai ki SC/ST ko Hindu Dharm ki bato ke aadhar par niche hi rahne de,Maadhav17,747140010814541824,Sun Jun 26 18:50:34 +0000 2016,30,348,hi,0,0,[]
861483510908846081,Mon May 08 07:30:49 +0000 2017,@criticrahul @derick_thomas @jackerhack Let me jog your memory. Aadhar was designed as ID for migrant labour who don't have any other ID. Why not stick to that?,priyadarshic,44868643,Fri Jun 05 11:02:02 +0000 2009,302,838,en,0,0,[]
861482850104745984,Mon May 08 07:28:11 +0000 2017,Thought AadharCard was nationally recognised valid ID but JIO denied mine stating its invalid. Is NE still not a part of India @reliancejio,ssj_zeeshan,860089972363190272,Thu May 04 11:13:23 +0000 2017,81,218,en,0,1,[]
861482591542792192,Mon May 08 07:27:10 +0000 2017,"@Stupidosaur @RAJ_KUMAR_VERMA @raviasv @eBankeLal @UIDAI Whats wrong with aadhar? It will help reduce corruption due to duplicity in PDS. Anyway google, fb already have access to our privacy",kumar_utshav,575962186,Thu May 10 05:29:24 +0000 2012,25,119,en,0,0,[]
861482307848470529,Mon May 08 07:26:02 +0000 2017,"Still planning to choke Maoists? Werent we told sit back, Aadhar linkage is magic bullet for it all? https://t.co/nLlNTNoK1u @economictimes",SwayamShaswat,845574072775823360,Sat Mar 25 09:52:23 +0000 2017,0,12,en,0,0,[]
861481583580262400,Mon May 08 07:23:09 +0000 2017,"@SushmaSwaraj Dear Mam,
Aadhar Card Validation System is Not Available At Lucknow PSK, APO is denying it as a Address proof, pls 
Somu Singh",Somu_singh007,233152117,Sun Jan 02 12:48:52 +0000 2011,10,21,en,1,0,[]
861479695380086788,Mon May 08 07:15:39 +0000 2017,"Something similar may have to start, to save #Aadhar Data - Diehard Coders Just Rescued NASA’s Earth Science Data - https://t.co/TVRfN4s7vh",siji_sunny,331039044,Thu Jul 07 15:13:40 +0000 2011,561,828,en,0,0,['Aadhar']
861477944383778816,Mon May 08 07:08:42 +0000 2017,"@s_navroop Sir aadhar was always meant to be that. Source will always be with UIDAI. If any client goes rougue, its UIDAI to keep a check on it.",IntolerantLS,1350008562,Sat Apr 13 19:21:15 +0000 2013,185,392,en,0,0,[]
861477841405456385,Mon May 08 07:08:17 +0000 2017,@socialepfo @Dattatreya @narendramodi Your site shoing under note for submitting claims based on verified AADHAR and BANK details bt link??? https://t.co/Te14BXhV0n,anujforuandme,76267991,Tue Sep 22 06:30:16 +0000 2009,122,26,en,0,0,[]
861477163530420224,Mon May 08 07:05:35 +0000 2017,@IntolerantLS Yes but then these guys wil use Iris Scans &amp; verify it with Aadhar Database with Yes or No. That means inter linking of data/servers.,s_navroop,313385516,Wed Jun 08 15:38:49 +0000 2011,16825,3006,en,0,0,[]
861476797023748096,Mon May 08 07:04:08 +0000 2017,"#AadharCard
#Retirement

Watch out what are Aadhar Card Advantages for Retired Employees, ready to avail?
See here: https://t.co/MtbQFDHhFa https://t.co/f44ObZWFPv",aadharkendra,1598822498,Tue Jul 16 16:48:41 +0000 2013,735,28,en,0,0,"['AadharCard', 'Retirement']"
861476525023129600,Mon May 08 07:03:03 +0000 2017,Aadhar biometric data being shared with Pvt Cos 😲 https://t.co/MmbST8oXpC,s_navroop,313385516,Wed Jun 08 15:38:49 +0000 2011,16825,3006,en,4,2,[]
861475062620094464,Mon May 08 06:57:15 +0000 2017,"@subatomic @derick_thomas if they are trying to account for dead people with aadhar number. This is a lame approach.
2/2",ngrjdr,97949981,Sat Dec 19 18:11:19 +0000 2009,54,152,en,0,0,[]
861474893778501632,Mon May 08 06:56:34 +0000 2017,@sanjayuvacha sir is their any procedure to surrender Aadhar number???? @NandanNilekani,sonu_vonu,790879591971774464,Tue Oct 25 11:36:03 +0000 2016,151,392,en,1,0,[]
861472597300662273,Mon May 08 06:47:27 +0000 2017,Patients Without #Aadhaar to Pay 10 Times More to Register at AIIMS https://t.co/dXYLmPfzNp,iotakodali,515228826,Mon Mar 05 08:07:42 +0000 2012,1883,1015,en,4,3,['Aadhaar']
861472196006473728,Mon May 08 06:45:51 +0000 2017,"@noufalibrahim Just look at all the tweets and RTs, not many of them. Backing anything pro aadhar, lashing out at anything against aadhar.",mehulved,227363436,Thu Dec 16 17:02:16 +0000 2010,4081,1782,en,0,0,[]
861471880116555776,Mon May 08 06:44:36 +0000 2017,@iamVaalPaiyan_ @ajit_bhaskar @databaazi Isn't all that why they have PAN in the first place? Also Aadhar is for individuals. How do this tackle institutionalized corruption?,anantha,5562092,Fri Apr 27 18:21:13 +0000 2007,5025,1024,en,0,0,[]
861470221781094400,Mon May 08 06:38:00 +0000 2017,"#AadharFormInstruction

Hey, Aadhar form should be filled correctly - Don't make this mistake mentioned here: https://t.co/u348miJztK",aadharkendra,1598822498,Tue Jul 16 16:48:41 +0000 2013,735,28,en,0,0,['AadharFormInstruction']
861469619348840448,Mon May 08 06:35:37 +0000 2017,"As simple as that. The dissent is against forcing, not the idea. The dissent is for protections, to improve the #Aadhar #WorkTogether https://t.co/trdelP2cXy",Meetasengupta,17659982,Wed Nov 26 21:22:23 +0000 2008,21231,4128,en,0,1,"['Aadhar', 'WorkTogether']"
861469551132893186,Mon May 08 06:35:20 +0000 2017,"Haryana to start survey to collect personal details, bank account, Aadhar etc of residents and issue every house ID @HTPunjab",SharmaPawanht,2886002119,Sat Nov 01 07:29:08 +0000 2014,1154,541,en,4,9,[]
861468666159919105,Mon May 08 06:31:49 +0000 2017,"One of the bizarre lies #DestroyAadhar gang is spreading is since you have given Aadhar as proof to multiple entities, you can be tracked.",TheAngrezJailer,36922853,Fri May 01 11:08:57 +0000 2009,2034,313,en,2,1,['DestroyAadhar']
861468612644585472,Mon May 08 06:31:37 +0000 2017,"@tnepds my ration card shows inactive status due to non-linking of Aadhar number. I went to local office, but no one is ready to help.",MK7786,119293605,Wed Mar 03 06:23:55 +0000 2010,2075,365,en,2,2,[]
861468461406371840,Mon May 08 06:31:01 +0000 2017,@NSDLeGovernance why is my AADHAR card not enough to give me a PAN. How do you plan to link when I am not able to get one?,krishnakumar56,297327613,Thu May 12 10:06:53 +0000 2011,267,245,en,0,0,[]
861468179280797697,Mon May 08 06:29:53 +0000 2017,@aadharkendra @NandanNilekani please provide the contactable toll free number for aadhar card none of the mentioned nos are contactable,ApunTitoo,812628618899664896,Sat Dec 24 11:58:55 +0000 2016,0,20,en,0,0,[]
861468156086419457,Mon May 08 06:29:48 +0000 2017,"@narendramodi 2elominate shell cos pl hold responsible 2Roc,for not having confirmed database of cos &amp; directors -Aadhar,Pan,Phone,address.",russiconsultant,2536745844,Sat May 31 06:32:18 +0000 2014,20,117,en,0,0,[]
861467931938574336,Mon May 08 06:28:54 +0000 2017,@anantha @ajit_bhaskar @databaazi That's not what I tweeted. I wanted to know how having aadhar &amp; its services can be better/worse than status-quo. Why biometrics don't work?,iamVaalPaiyan_,721602575678750720,Sun Apr 17 07:33:55 +0000 2016,244,405,en,0,0,[]
861467513556680704,Mon May 08 06:27:15 +0000 2017,@aNuSFW How do you know? Did you see my aadhar card?,anuragparab18,2615491502,Thu Jul 10 13:30:41 +0000 2014,150,177,en,0,1,[]
861466264538988544,Mon May 08 06:22:17 +0000 2017,"Our Movement , DiGITAL AADHAR CHAKRA -  habra,north 24 pgs ,W.B. ( TPM Human Rights Welfare Association). https://t.co/FTubrmuR6p",kanjilal_sanjib,857303428376125440,Wed Apr 26 18:40:40 +0000 2017,28,226,en,0,1,[]
861466097882726400,Mon May 08 06:21:37 +0000 2017,"#NEET 
At Nashik center authorities were  untrained to ask students for Aadhar card creating more tension,1/2 https://t.co/NXcigeuGsy",VidyasagarGhuge,611162716,Sun Jun 17 22:01:02 +0000 2012,287,95,en,2,1,['NEET']
861465667496759296,Mon May 08 06:19:55 +0000 2017,"If Jon Snow came back to life in India, he'd have to re-make his Aadhar card.",Rajpurohit01,167826779,Sat Jul 17 16:25:26 +0000 2010,58,50,en,0,0,[]
861465437225332736,Mon May 08 06:19:00 +0000 2017,"Indian politics disgusts me. Arnab, you and your team are our last hope. https://t.co/t3m7XJgYFE",aadhar_fcb,702021646329077760,Tue Feb 23 06:46:18 +0000 2016,85,614,en,0,0,[]
861465010723315712,Mon May 08 06:17:18 +0000 2017,@AadharCard I have lost mine. Idk my enrollment id and I no longer use my registered number. I do have my aadhar no. though. #pleasehelp :(,Sherin_antony07,87174823,Tue Nov 03 12:03:51 +0000 2009,215,1098,en,0,0,['pleasehelp']
861463364517502976,Mon May 08 06:10:45 +0000 2017,"@nitin_gadkari Sir, one suggestion,why not to reimburse the toll amount to VIP using AADHAR,It will avoid misuse",AMendhalkar,2273388685,Thu Jan 02 18:23:37 +0000 2014,22,82,en,0,0,[]
861462367413993473,Mon May 08 06:06:48 +0000 2017,Railway Recruitment Board makes Aadhar card mandatory for the Railway Jobs https://t.co/T8EnY2Dtri via @Jagranjosh,Rahulku27099145,861103815906402305,Sun May 07 06:22:03 +0000 2017,1,3,en,0,0,[]
861461986172948480,Mon May 08 06:05:17 +0000 2017,@BakwasRadio Conspiracy is also a CIA by Aadhar Card.,Swarnabh,89900656,Sat Nov 14 08:35:47 +0000 2009,425,512,en,0,0,[]
